LNR,RESPONSE
25862,0.43245288407334714
25871,0.19565767712941912
25877,0.21885080925717376
34738,0.1547422288783153
34445,0.16288088258299413
34447,0.10614634424568137
34754,0.26676947271122403
34764,0.6715407466842553
34772,0.23222549566659206
34775,0.29278588365525776
34484,0.2907123816184533
34180,0.5321846524192378
34199,0.26676947271122403
34527,0.26676947271122403
34226,0.42481841965882366
34555,0.3018591548754325
34243,0.17968816866171225
34252,0.33690828911795656
34267,0.10239633206001404
34276,0.5586121871728642
34584,0.18432240802331745
34283,0.26676947271122403
34290,0.704771202833108
34291,0.09474105151819164
34295,0.631234164173581
34599,0.14349662159960433
34603,0.6541279530628754
35267,0.3409144594560698
35270,0.20900105592909865
35279,0.09813524106030462
35300,0.21354904655044574
34981,0.17783565954373623
35338,0.48966118932786745
35425,0.35331478638940644
35426,0.26676947271122403
35432,0.6191464971786826
35022,0.5208808438225865
35347,0.6201374054715353
35062,0.7824746833482472
35072,0.14086745030799058
35104,0.3923288934750202
35106,0.26676947271122403
35114,0.09157263971000058
35131,0.1546003052748766
21744,0.17783089049903544
21754,0.19779263318993295
21784,0.08701752964503626
22088,0.2948907615147885
22095,0.24254493650550865
21806,0.21530454908147736
21811,0.15107289592800907
22099,0.5929011424196236
22104,0.553044215559854
21819,0.26676947271122403
21822,0.11915379108350732
21834,0.2517462627410436
21858,0.7359903974737477
21862,0.5189619563097276
21875,0.30860852083345924
22163,0.08934518850246309
21909,0.2923584313012764
21910,0.6553306096845781
21913,0.49929098834358615
21650,0.2149877089772435
21966,0.15518720331037747
21977,0.26676947271122403
21662,0.14442268877458922
21665,0.11522510723081361
21668,0.06447561515264123
21683,0.26756518952123687
21697,0.34432199228586413
22665,0.12104683558394803
31548,0.3162090648612662
31553,0.20403367290338745
31555,0.18148165337564306
31232,0.2881057426372449
31647,0.22160099951434273
31243,0.20500746430768926
31266,0.31297701401977895
31274,0.61331147645489
31590,0.41705353800651934
31294,0.08943119852871058
31296,0.6551378213170194
31600,0.2048911676034492
31314,0.10017418904512182
31358,0.20962022988415122
31369,0.2927605036593179
31376,0.30364749544451364
31070,0.13508452672487445
31382,0.24888452384077295
31385,0.12020458034537668
31393,0.06893412434624735
31086,0.18941381602971596
31114,0.08081777479592556
12861,0.09206749684759345
13182,0.26676947271122403
13185,0.27846183047460826
13190,0.18368423544936355
13194,0.629710868057187
13536,0.26676947271122403
13542,0.4173060829077023
13559,0.13738000128527492
13600,0.10983446519455083
13608,0.5208917451776678
13922,0.13558127350251972
13934,0.26676947271122403
13634,0.29888147663135256
13948,0.3068231262249888
13961,0.7162662216855339
13973,0.6027526952920715
13976,0.27003437866706576
13987,0.12885855683465464
13989,0.19256568522898274
13993,0.0863205384664941
13685,0.10245439604925508
13397,0.531596526875234
13714,0.42880256946772527
13408,0.07309932465231318
13416,0.575041793484076
13734,0.26676947271122403
13429,0.26676947271122403
13743,0.1525616505676414
13745,0.10637529340251216
13440,0.5866253410753869
13455,0.32137994237237094
13461,0.26676947271122403
13469,0.538193073356163
13780,0.2261640486476271
13483,0.11020304155672085
13486,0.2074525517110117
13805,0.5000987873734651
13503,0.27922714618176137
13821,0.10333104698094134
14154,0.5677484828662971
14463,0.5567920847686784
14464,0.09374045887870969
14467,0.20460661167211547
14484,0.15104624972746133
14494,0.2788635699334794
14182,0.6802370106163511
14513,0.28334255467928404
14517,0.26676947271122403
14200,0.22996555716485206
14230,0.26676947271122403
14533,0.1518713391042856
14536,0.2862226875905987
14245,0.580228669645029
14246,0.25641489889543295
14260,0.2774973140693345
14263,0.8033277891585585
14571,0.26676947271122403
14574,0.060435751607097625
14278,0.14707928804678877
14279,0.28545604312936496
14585,0.23033623045666174
14589,0.4279225742584349
14590,0.09733997167800841
3494,0.2722760963546942
3497,0.22383377942692773
3824,0.23823547037295176
3839,0.26676947271122403
3513,0.7054982769376253
3937,0.14455279922217137
3532,0.13621825259211218
3533,0.22827568737924817
3537,0.6658544009791252
3848,0.26676947271122403
3543,0.3986196099421795
3549,0.27521376039175927
3553,0.3861525381284384
3871,0.07576212734088109
3880,0.12475620438097308
3568,0.5406640410839126
3573,0.10773994842082751
3898,0.4073798505345568
3585,0.19667204675138084
3591,0.26676947271122403
3313,0.5628895418411762
3628,0.31956899295168384
3356,0.3580162350974492
3666,0.14131921844115952
3390,0.1273488285667861
3704,0.05714605019226085
3719,0.17530986151527775
3406,0.26676947271122403
3722,0.5411722417245779
3438,0.6634027298974706
3743,0.3866326643167239
3751,0.1504727696979383
4386,0.2635560358225161
4081,0.3595463559772683
4084,0.2447432932122664
4086,0.5509656052507573
4407,0.26676947271122403
4420,0.26676947271122403
4106,0.1932072507282016
4108,0.28730907362278546
4113,0.6838665296699107
4114,0.24712333979277776
4429,0.2904959346808903
4433,0.6183308973744439
4124,0.13603298162620495
4145,0.48220842253752166
4465,0.26676947271122403
4218,0.12353760633072518
4504,0.10072322105048011
4520,0.26676947271122403
4523,0.2698363233593248
4249,0.09726415737240232
3946,0.1450971385784917
3950,0.15691227189097773
4293,0.5049760987106989
5752,0.26676947271122403
5470,0.12452692857426192
5775,0.04859746852598443
5777,0.15995517796170236
5492,0.14173383453433994
5494,0.6568977984518481
5495,0.282115132654157
5788,0.4746836734984923
5793,0.26676947271122403
14054,0.6745765538948462
14057,0.26676947271122403
14398,0.16285136206562614
14416,0.13368628217917286
14098,0.12477129714520228
14100,0.26676947271122403
14103,0.18482209896845975
14106,0.4416945520610576
14421,0.26676947271122403
14426,0.6769348502849197
14430,0.3124365570931976
14128,0.501847899784295
14130,0.4210657188875442
15110,0.041249491086861115
14789,0.26676947271122403
14793,0.2382376441579677
15120,0.10004520295936538
15128,0.3552471318922136
15138,0.16001184604653204
14849,0.10066875279250607
14853,0.09218669316938181
14859,0.17403856335812476
15199,0.5842883244072692
14903,0.19842289174542962
14929,0.24040243656060928
14935,0.764664299801202
15253,0.057042084564014765
14937,0.3946561800928993
14949,0.3097340053810347
14951,0.5952587133248138
14676,0.26676947271122403
15000,0.28214101577819906
15014,0.15795466281769724
14712,0.42156569215340556
15022,0.2148789405919759
15037,0.3124365570931976
15041,0.08133498015290083
14753,0.10122736528075042
15062,0.11349430532544157
15072,0.1900806477394179
14772,0.6109712240112639
14775,0.13905863728953047
15736,0.1359524793216933
15421,0.06844386647756275
15424,0.5970998534413777
15437,0.3409144594560698
15752,0.35977229016916945
15755,0.26676947271122403
2158,0.30709242865123537
2160,0.2290918791283412
2161,0.11690387611691459
2490,0.26676947271122403
2493,0.5532569964714507
2497,0.7244489832861518
3120,0.11375320790628593
3123,0.34657788025024494
2830,0.26676947271122403
3145,0.4062833285168045
2871,0.40798778302640976
3282,0.31714874153152567
3288,0.05139684707537059
2883,0.2914255261345527
3187,0.26676947271122403
2904,0.685841955381512
2909,0.06398378091696277
3205,0.26676947271122403
3234,0.2667280451581314
3244,0.07448756600119671
3245,0.1977147309496274
3248,0.5778048293378834
2960,0.26676947271122403
2964,0.6347335708745478
3260,0.16637104494774194
3275,0.21649261625813845
3279,0.46639142093316477
2984,0.41463238621978116
2987,0.22293605262610888
2992,0.1599577820956881
2708,0.3030741973706784
2718,0.2705110986070072
3022,0.7365181614366668
3036,0.17705858358595708
2720,0.1807329679934994
2735,0.13832566664711152
3053,0.13657974038065862
3060,0.26676947271122403
3071,0.649949929333443
3760,0.21128934524769574
12309,0.0858997678605219
12322,0.5790824613133159
12352,0.7255513593431527
12692,0.25364454397169495
12382,0.26676947271122403
12703,0.1378463572564666
12710,0.27521715430877763
12727,0.04147870526796112
12428,0.17643205769141182
12444,0.35731884519438756
12447,0.6149261922347029
12451,0.6365747495675872
77557,0.0718120674177321
78505,0.26676947271122403
78821,0.3066095448150996
79784,0.10913664190392827
80100,0.3199827341420709
80423,0.1547351154880016
80437,0.7730683883118414
80750,0.6374526436322684
81060,0.20814428710370417
81068,0.19264920139893532
81075,0.07246169375981884
81381,0.26676947271122403
76604,0.08050999152652014
77252,0.29891013656390464
77562,0.053851311419973055
78212,0.1323619552890027
78214,0.587500005628534
78518,0.5273852389787962
78520,0.1755533690678693
78521,0.6492222402741182
78857,0.18894762419326908
79163,0.300128024115111
79803,0.06939398993925021
80123,0.22765121739722843
80136,0.6281195604464366
80138,0.2480534717277791
80450,0.19495402761797054
80454,0.1658788274844004
80455,0.5035916440263412
80457,0.6982626984938115
81401,0.47668099068731945
2266,0.45084588137798315
2595,0.26676947271122403
2289,0.021780458244195344
2609,0.22572883982616385
2611,0.26676947271122403
2613,0.23025018297683253
2616,0.1707147937111847
2628,0.19581081011172094
2654,0.3074946912463045
2346,0.14170322386374007
2356,0.21695254503827266
2057,0.26676947271122403
2364,0.5910576523575474
2372,0.38795823929401324
2083,0.26676947271122403
2115,0.33403185314599887
2116,0.3257050863310993
2117,0.47209218401306036
2442,0.5150982316826684
2454,0.25226326359187407
2147,0.26412417999441845
71153,0.20955861902244177
66365,0.06522400217499477
66998,0.0685267077426638
67003,0.2041562549233482
67007,0.781435547221218
67012,0.10726793054293979
67317,0.5723492891288956
57463,0.1823233718649486
58098,0.08849111712086587
58105,0.15956890774665944
58414,0.09387128422376027
58420,0.6408105967571038
58746,0.26676947271122403
59061,0.26676947271122403
59068,0.7479614377868229
59375,0.26676947271122403
59376,0.10461661703773663
59387,0.3897047433942864
59700,0.26676947271122403
60026,0.3367069606062424
60028,0.15456429060174778
60348,0.31720354735060574
60655,0.23136289891273445
60657,0.26676947271122403
60973,0.24500991850593584
56201,0.574418897215912
56525,0.2654405700350611
56837,0.18765070209387702
56843,0.15041733983453523
56845,0.21923212474046286
57164,0.26676947271122403
57805,0.22037625902543126
57806,0.08361115173732935
57808,0.3405105730770618
58111,0.24098803332597094
58436,0.5421125472124602
58447,0.4031736791120096
58751,0.56059728393238
59073,0.08982083069537387
59396,0.09427294111434757
59405,0.26676947271122403
59716,0.26676947271122403
60037,0.053464326875733416
60045,0.26676947271122403
60357,0.24566596814792854
60363,0.1865684351894296
60672,0.6991747482846615
60684,0.26676947271122403
60687,0.2777756091587569
61006,0.1759182373723372
56220,0.5956913558554628
56222,0.07543276972698876
56539,0.13731369815602756
56540,0.24986276380771155
56548,0.25118014394008004
57497,0.1745152459067107
57509,0.26676947271122403
57821,0.137247592594067
58135,0.2611112277754686
58458,0.26676947271122403
58790,0.5945527107689569
59424,0.23718967063949287
59425,0.6032802768778178
65474,0.15225655533963078
65484,0.10737808394200034
65797,0.07561504043586197
65810,0.18595014571864524
65812,0.1762831368370832
70503,0.26676947271122403
70505,0.2400472756262072
70825,0.671252029673848
70831,0.09891398055678671
70832,0.30632418553549273
32454,0.2467061718844741
32781,0.7082976877917054
32789,0.13676364204604893
32812,0.22306489167240667
32506,0.26120710450258205
32512,0.14689640896809422
32844,0.7401224304063545
32845,0.5358735030200188
32852,0.396993226141617
32875,0.21566762752801544
32897,0.26676947271122403
32585,0.26546886793764807
32279,0.06854680200420334
32600,0.4450210185387546
32610,0.22502888052471923
32615,0.26676947271122403
32635,0.20850553082913115
32638,0.7909931326944741
32340,0.5912022331397166
32345,0.20358672122719848
32664,0.10730291992672954
32674,0.2676781677780154
